Intersection,Hourly_Average,Time,Eastbound,Westbound,Northbound,Southbound,Total
152 Street South of 99 Avenue,Saturday-Sunday,8:00 PM,,,619,638,1257
152 Street South of 99 Avenue,Saturday-Sunday,9:00 PM,,,564,596,1160
152 Street South of 99 Avenue,Saturday-Sunday,10:00 PM,,,484,478,962
152 Street South of 99 Avenue,Saturday-Sunday,11:00 PM,,,318,377,695
Fraser Highway East of 188 Street,Monday-Friday,12:00 AM,59,78,,,137
Fraser Highway East of 188 Street,Monday-Friday,1:00 AM,31,56,,,87
Fraser Highway East of 188 Street,Monday-Friday,2:00 AM,22,28,,,50
Fraser Highway East of 188 Street,Monday-Friday,3:00 AM,38,34,,,72
Fraser Highway East of 188 Street,Monday-Friday,4:00 AM,102,88,,,190
Fraser Highway East of 188 Street,Monday-Friday,5:00 AM,205,323,,,528
Fraser Highway East of 188 Street,Monday-Friday,6:00 AM,460,547,,,1007
Fraser Highway East of 188 Street,Monday-Friday,7:00 AM,619,574,,,1193
Fraser Highway East of 188 Street,Monday-Friday,8:00 AM,688,504,,,1192
Fraser Highway East of 188 Street,Monday-Friday,9:00 AM,674,536,,,1210
Fraser Highway East of 188 Street,Monday-Friday,10:00 AM,735,642,,,1377
Fraser Highway East of 188 Street,Monday-Friday,11:00 AM,759,742,,,1501
Fraser Highway East of 188 Street,Monday-Friday,12:00 PM,747,784,,,1531
Fraser Highway East of 188 Street,Monday-Friday,1:00 PM,719,803,,,1522
Fraser Highway East of 188 Street,Monday-Friday,2:00 PM,750,929,,,1679
Fraser Highway East of 188 Street,Monday-Friday,3:00 PM,838,1021,,,1859
Fraser Highway East of 188 Street,Monday-Friday,4:00 PM,854,1080,,,1934
Fraser Highway East of 188 Street,Monday-Friday,5:00 PM,766,1016,,,1782
Fraser Highway East of 188 Street,Monday-Friday,6:00 PM,644,784,,,1428
Fraser Highway East of 188 Street,Monday-Friday,7:00 PM,508,645,,,1153
Fraser Highway East of 188 Street,Monday-Friday,8:00 PM,380,608,,,988
Fraser Highway East of 188 Street,Monday-Friday,9:00 PM,300,495,,,795
Fraser Highway East of 188 Street,Monday-Friday,10:00 PM,202,315,,,517
Fraser Highway East of 188 Street,Monday-Friday,11:00 PM,126,188,,,314
Fraser Highway East of 188 Street,Saturday-Sunday,12:00 AM,118,119,,,237
Fraser Highway East of 188 Street,Saturday-Sunday,1:00 AM,65,100,,,165
Fraser Highway East of 188 Street,Saturday-Sunday,2:00 AM,41,63,,,104
Fraser Highway East of 188 Street,Saturday-Sunday,3:00 AM,30,46,,,76
Fraser Highway East of 188 Street,Saturday-Sunday,4:00 AM,36,37,,,73
Fraser Highway East of 188 Street,Saturday-Sunday,5:00 AM,76,71,,,147
Fraser Highway East of 188 Street,Saturday-Sunday,6:00 AM,182,128,,,310
Fraser Highway East of 188 Street,Saturday-Sunday,7:00 AM,249,184,,,433
Fraser Highway East of 188 Street,Saturday-Sunday,8:00 AM,418,246,,,664
Fraser Highway East of 188 Street,Saturday-Sunday,9:00 AM,550,388,,,938
Fraser Highway East of 188 Street,Saturday-Sunday,10:00 AM,688,529,,,1217
Fraser Highway East of 188 Street,Saturday-Sunday,11:00 AM,716,664,,,1380
Fraser Highway East of 188 Street,Saturday-Sunday,12:00 PM,709,745,,,1454
Fraser Highway East of 188 Street,Saturday-Sunday,1:00 PM,669,783,,,1452
Fraser Highway East of 188 Street,Saturday-Sunday,2:00 PM,662,806,,,1468
Fraser Highway East of 188 Street,Saturday-Sunday,3:00 PM,597,837,,,1434
Fraser Highway East of 188 Street,Saturday-Sunday,4:00 PM,535,815,,,1350
Fraser Highway East of 188 Street,Saturday-Sunday,5:00 PM,444,755,,,1199
Fraser Highway East of 188 Street,Saturday-Sunday,6:00 PM,373,582,,,955
Fraser Highway East of 188 Street,Saturday-Sunday,7:00 PM,326,446,,,772
Fraser Highway East of 188 Street,Saturday-Sunday,8:00 PM,268,412,,,680
Fraser Highway East of 188 Street,Saturday-Sunday,9:00 PM,237,363,,,600
Fraser Highway East of 188 Street,Saturday-Sunday,10:00 PM,179,267,,,446
Fraser Highway East of 188 Street,Saturday-Sunday,11:00 PM,123,172,,,295
King George Boulevard North of 34 Avenue,Monday-Friday,12:00 AM,,,51,54,105
King George Boulevard North of 34 Avenue,Monday-Friday,1:00 AM,,,28,36,64
King George Boulevard North of 34 Avenue,Monday-Friday,2:00 AM,,,18,20,38
King George Boulevard North of 34 Avenue,Monday-Friday,3:00 AM,,,17,15,32
King George Boulevard North of 34 Avenue,Monday-Friday,4:00 AM,,,47,33,80
King George Boulevard North of 34 Avenue,Monday-Friday,5:00 AM,,,152,94,246
King George Boulevard North of 34 Avenue,Monday-Friday,6:00 AM,,,376,275,651
King George Boulevard North of 34 Avenue,Monday-Friday,7:00 AM,,,492,390,882
King George Boulevard North of 34 Avenue,Monday-Friday,8:00 AM,,,485,501,986
King George Boulevard North of 34 Avenue,Monday-Friday,9:00 AM,,,461,480,941
King George Boulevard North of 34 Avenue,Monday-Friday,10:00 AM,,,496,512,1008
King George Boulevard North of 34 Avenue,Monday-Friday,11:00 AM,,,550,572,1122
King George Boulevard North of 34 Avenue,Monday-Friday,12:00 PM,,,558,576,1134
King George Boulevard North of 34 Avenue,Monday-Friday,1:00 PM,,,554,586,1140
King George Boulevard North of 34 Avenue,Monday-Friday,2:00 PM,,,588,645,1233
King George Boulevard North of 34 Avenue,Monday-Friday,3:00 PM,,,628,662,1290
King George Boulevard North of 34 Avenue,Monday-Friday,4:00 PM,,,621,723,1344
King George Boulevard North of 34 Avenue,Monday-Friday,5:00 PM,,,593,718,1311
King George Boulevard North of 34 Avenue,Monday-Friday,6:00 PM,,,475,587,1062
King George Boulevard North of 34 Avenue,Monday-Friday,7:00 PM,,,406,443,849
King George Boulevard North of 34 Avenue,Monday-Friday,8:00 PM,,,368,369,737
King George Boulevard North of 34 Avenue,Monday-Friday,9:00 PM,,,317,295,612
King George Boulevard North of 34 Avenue,Monday-Friday,10:00 PM,,,242,201,443
King George Boulevard North of 34 Avenue,Monday-Friday,11:00 PM,,,146,108,254
King George Boulevard North of 34 Avenue,Saturday-Sunday,12:00 AM,,,86,93,179
King George Boulevard North of 34 Avenue,Saturday-Sunday,1:00 AM,,,50,50,100
King George Boulevard North of 34 Avenue,Saturday-Sunday,2:00 AM,,,44,33,77
King George Boulevard North of 34 Avenue,Saturday-Sunday,3:00 AM,,,23,23,46
King George Boulevard North of 34 Avenue,Saturday-Sunday,4:00 AM,,,23,24,47
King George Boulevard North of 34 Avenue,Saturday-Sunday,5:00 AM,,,48,50,98
King George Boulevard North of 34 Avenue,Saturday-Sunday,6:00 AM,,,99,166,265
King George Boulevard North of 34 Avenue,Saturday-Sunday,7:00 AM,,,150,170,320
King George Boulevard North of 34 Avenue,Saturday-Sunday,8:00 AM,,,212,289,501
King George Boulevard North of 34 Avenue,Saturday-Sunday,9:00 AM,,,323,375,698
King George Boulevard North of 34 Avenue,Saturday-Sunday,10:00 AM,,,420,467,887
King George Boulevard North of 34 Avenue,Saturday-Sunday,11:00 AM,,,499,529,1028
King George Boulevard North of 34 Avenue,Saturday-Sunday,12:00 PM,,,533,551,1084
King George Boulevard North of 34 Avenue,Saturday-Sunday,1:00 PM,,,562,599,1161
King George Boulevard North of 34 Avenue,Saturday-Sunday,2:00 PM,,,582,622,1204
King George Boulevard North of 34 Avenue,Saturday-Sunday,3:00 PM,,,593,598,1191
King George Boulevard North of 34 Avenue,Saturday-Sunday,4:00 PM,,,552,562,1114
King George Boulevard North of 34 Avenue,Saturday-Sunday,5:00 PM,,,481,511,992
King George Boulevard North of 34 Avenue,Saturday-Sunday,6:00 PM,,,406,423,829
King George Boulevard North of 34 Avenue,Saturday-Sunday,7:00 PM,,,341,372,713
King George Boulevard North of 34 Avenue,Saturday-Sunday,8:00 PM,,,317,318,635
King George Boulevard North of 34 Avenue,Saturday-Sunday,9:00 PM,,,300,266,566
King George Boulevard North of 34 Avenue,Saturday-Sunday,10:00 PM,,,229,217,446
King George Boulevard North of 34 Avenue,Saturday-Sunday,11:00 PM,,,147,117,264
King George Boulevard South of 72 Avenue,Monday-Friday,12:00 AM,,,149,179,328
King George Boulevard South of 72 Avenue,Monday-Friday,1:00 AM,,,89,107,196
King George Boulevard South of 72 Avenue,Monday-Friday,2:00 AM,,,64,75,139
King George Boulevard South of 72 Avenue,Monday-Friday,3:00 AM,,,67,71,138
King George Boulevard South of 72 Avenue,Monday-Friday,4:00 AM,,,129,111,240
King George Boulevard South of 72 Avenue,Monday-Friday,5:00 AM,,,337,249,586
King George Boulevard South of 72 Avenue,Monday-Friday,6:00 AM,,,749,542,1291
King George Boulevard South of 72 Avenue,Monday-Friday,7:00 AM,,,1095,720,1815
King George Boulevard South of 72 Avenue,Monday-Friday,8:00 AM,,,1067,840,1907
King George Boulevard South of 72 Avenue,Monday-Friday,9:00 AM,,,979,771,1750
King George Boulevard South of 72 Avenue,Monday-Friday,10:00 AM,,,1034,917,1951
King George Boulevard South of 72 Avenue,Monday-Friday,11:00 AM,,,1035,1065,2100
King George Boulevard South of 72 Avenue,Monday-Friday,12:00 PM,,,1103,1140,2243
King George Boulevard South of 72 Avenue,Monday-Friday,1:00 PM,,,1087,1188,2275
King George Boulevard South of 72 Avenue,Monday-Friday,2:00 PM,,,1065,1227,2292
King George Boulevard South of 72 Avenue,Monday-Friday,3:00 PM,,,1107,1287,2394
King George Boulevard South of 72 Avenue,Monday-Friday,4:00 PM,,,1099,1339,2438
King George Boulevard South of 72 Avenue,Monday-Friday,5:00 PM,,,1053,1275,2328
King George Boulevard South of 72 Avenue,Monday-Friday,6:00 PM,,,937,1025,1962
King George Boulevard South of 72 Avenue,Monday-Friday,7:00 PM,,,777,889,1666
King George Boulevard South of 72 Avenue,Monday-Friday,8:00 PM,,,623,782,1405
King George Boulevard South of 72 Avenue,Monday-Friday,9:00 PM,,,557,609,1166
King George Boulevard South of 72 Avenue,Monday-Friday,10:00 PM,,,409,472,881
King George Boulevard South of 72 Avenue,Monday-Friday,11:00 PM,,,301,264,565
King George Boulevard South of 72 Avenue,Saturday-Sunday,12:00 AM,,,171,183,354
King George Boulevard South of 72 Avenue,Saturday-Sunday,1:00 AM,,,111,132,243
King George Boulevard South of 72 Avenue,Saturday-Sunday,2:00 AM,,,78,86,164
King George Boulevard South of 72 Avenue,Saturday-Sunday,3:00 AM,,,57,60,117
King George Boulevard South of 72 Avenue,Saturday-Sunday,4:00 AM,,,63,68,131
King George Boulevard South of 72 Avenue,Saturday-Sunday,5:00 AM,,,98,114,212
King George Boulevard South of 72 Avenue,Saturday-Sunday,6:00 AM,,,191,186,377
King George Boulevard South of 72 Avenue,Saturday-Sunday,7:00 AM,,,254,267,521
King George Boulevard South of 72 Avenue,Saturday-Sunday,8:00 AM,,,373,343,716
King George Boulevard South of 72 Avenue,Saturday-Sunday,9:00 AM,,,547,463,1010
King George Boulevard South of 72 Avenue,Saturday-Sunday,10:00 AM,,,663,589,1252
King George Boulevard South of 72 Avenue,Saturday-Sunday,11:00 AM,,,706,727,1433
King George Boulevard South of 72 Avenue,Saturday-Sunday,12:00 PM,,,731,766,1497
King George Boulevard South of 72 Avenue,Saturday-Sunday,1:00 PM,,,747,828,1575
King George Boulevard South of 72 Avenue,Saturday-Sunday,2:00 PM,,,744,853,1597
King George Boulevard South of 72 Avenue,Saturday-Sunday,3:00 PM,,,734,801,1535
King George Boulevard South of 72 Avenue,Saturday-Sunday,4:00 PM,,,706,785,1491
King George Boulevard South of 72 Avenue,Saturday-Sunday,5:00 PM,,,639,690,1329
King George Boulevard South of 72 Avenue,Saturday-Sunday,6:00 PM,,,606,581,1187
King George Boulevard South of 72 Avenue,Saturday-Sunday,7:00 PM,,,511,528,1039
King George Boulevard South of 72 Avenue,Saturday-Sunday,8:00 PM,,,476,460,936
King George Boulevard South of 72 Avenue,Saturday-Sunday,9:00 PM,,,433,382,815
King George Boulevard South of 72 Avenue,Saturday-Sunday,10:00 PM,,,334,337,671
King George Boulevard South of 72 Avenue,Saturday-Sunday,11:00 PM,,,243,224,467
Patullo Bridge,Monday-Friday,12:00 AM,,,488,332,820
Patullo Bridge,Monday-Friday,1:00 AM,,,287,196,483
Patullo Bridge,Monday-Friday,2:00 AM,,,202,148,350
Patullo Bridge,Monday-Friday,3:00 AM,,,164,164,328
Patullo Bridge,Monday-Friday,4:00 AM,,,231,403,634
Patullo Bridge,Monday-Friday,5:00 AM,,,593,1582,2175
Patullo Bridge,Monday-Friday,6:00 AM,,,1429,2877,4306
Patullo Bridge,Monday-Friday,7:00 AM,,,1811,2598,4409
Patullo Bridge,Monday-Friday,8:00 AM,,,1691,2477,4168
Patullo Bridge,Monday-Friday,9:00 AM,,,1489,2141,3630
Patullo Bridge,Monday-Friday,10:00 AM,,,1449,1875,3324
Patullo Bridge,Monday-Friday,11:00 AM,,,1634,1900,3534
Patullo Bridge,Monday-Friday,12:00 PM,,,1789,1936,3725
Patullo Bridge,Monday-Friday,1:00 PM,,,1922,1933,3855
Patullo Bridge,Monday-Friday,2:00 PM,,,2329,2068,4397
Patullo Bridge,Monday-Friday,3:00 PM,,,2517,2242,4759
Patullo Bridge,Monday-Friday,4:00 PM,,,2644,2434,5078
Patullo Bridge,Monday-Friday,5:00 PM,,,2801,2368,5169
Patullo Bridge,Monday-Friday,6:00 PM,,,2452,1887,4339
Patullo Bridge,Monday-Friday,7:00 PM,,,1891,1445,3336
Patullo Bridge,Monday-Friday,8:00 PM,,,1502,1167,2669
Patullo Bridge,Monday-Friday,9:00 PM,,,1378,1105,2483
Patullo Bridge,Monday-Friday,10:00 PM,,,1146,960,2106
Patullo Bridge,Monday-Friday,11:00 PM,,,900,607,1507
Patullo Bridge,Saturday-Sunday,12:00 AM,,,656,435,1091
Patullo Bridge,Saturday-Sunday,1:00 AM,,,398,280,678
Patullo Bridge,Saturday-Sunday,2:00 AM,,,292,190,482
Patullo Bridge,Saturday-Sunday,3:00 AM,,,219,137,356
Patullo Bridge,Saturday-Sunday,4:00 AM,,,207,190,397
Patullo Bridge,Saturday-Sunday,5:00 AM,,,229,379,608
Patullo Bridge,Saturday-Sunday,6:00 AM,,,397,725,1122
Patullo Bridge,Saturday-Sunday,7:00 AM,,,575,737,1312
Patullo Bridge,Saturday-Sunday,8:00 AM,,,655,993,1648
Patullo Bridge,Saturday-Sunday,9:00 AM,,,912,1294,2206
Patullo Bridge,Saturday-Sunday,10:00 AM,,,1074,1461,2535
Patullo Bridge,Saturday-Sunday,11:00 AM,,,1238,1517,2755
Patullo Bridge,Saturday-Sunday,12:00 PM,,,1324,1626,2950
Patullo Bridge,Saturday-Sunday,1:00 PM,,,1412,1715,3127
Patullo Bridge,Saturday-Sunday,2:00 PM,,,1486,1726,3212
Patullo Bridge,Saturday-Sunday,3:00 PM,,,1628,1578,3206
Patullo Bridge,Saturday-Sunday,4:00 PM,,,1567,1546,3113
Patullo Bridge,Saturday-Sunday,5:00 PM,,,1516,1464,2980
Patullo Bridge,Saturday-Sunday,6:00 PM,,,1647,1472,3119
Patullo Bridge,Saturday-Sunday,7:00 PM,,,1463,1220,2683
Patullo Bridge,Saturday-Sunday,8:00 PM,,,1260,1100,2360
Patullo Bridge,Saturday-Sunday,9:00 PM,,,1156,1067,2223
Patullo Bridge,Saturday-Sunday,10:00 PM,,,1054,1003,2057
Patullo Bridge,Saturday-Sunday,11:00 PM,,,908,680,1588
Scott Road North of 72 Avenue,Monday-Friday,12:00 AM,,,127,106,233
Scott Road North of 72 Avenue,Monday-Friday,1:00 AM,,,66,60,126
Scott Road North of 72 Avenue,Monday-Friday,2:00 AM,,,44,46,90
Scott Road North of 72 Avenue,Monday-Friday,3:00 AM,,,42,51,93
Scott Road North of 72 Avenue,Monday-Friday,4:00 AM,,,78,73,151
Scott Road North of 72 Avenue,Monday-Friday,5:00 AM,,,218,241,459
Scott Road North of 72 Avenue,Monday-Friday,6:00 AM,,,399,482,881
Scott Road North of 72 Avenue,Monday-Friday,7:00 AM,,,654,651,1305
Scott Road North of 72 Avenue,Monday-Friday,8:00 AM,,,737,685,1422
Scott Road North of 72 Avenue,Monday-Friday,9:00 AM,,,715,686,1401
Scott Road North of 72 Avenue,Monday-Friday,10:00 AM,,,823,782,1605
Scott Road North of 72 Avenue,Monday-Friday,11:00 AM,,,930,947,1877
Scott Road North of 72 Avenue,Monday-Friday,12:00 PM,,,969,950,1919
Scott Road North of 72 Avenue,Monday-Friday,1:00 PM,,,987,976,1963
Scott Road North of 72 Avenue,Monday-Friday,2:00 PM,,,1014,977,1991
Scott Road North of 72 Avenue,Monday-Friday,3:00 PM,,,1075,1048,2123
Scott Road North of 72 Avenue,Monday-Friday,4:00 PM,,,1111,1068,2179
Scott Road North of 72 Avenue,Monday-Friday,5:00 PM,,,1050,1047,2097
Scott Road North of 72 Avenue,Monday-Friday,6:00 PM,,,925,955,1880
Scott Road North of 72 Avenue,Monday-Friday,7:00 PM,,,809,822,1631
Scott Road North of 72 Avenue,Monday-Friday,8:00 PM,,,675,700,1375
Scott Road North of 72 Avenue,Monday-Friday,9:00 PM,,,540,533,1073
Scott Road North of 72 Avenue,Monday-Friday,10:00 PM,,,367,370,737
Scott Road North of 72 Avenue,Monday-Friday,11:00 PM,,,216,201,417
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 AM,,,195,171,366
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 AM,,,105,101,206
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 AM,,,69,69,138
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 AM,,,54,58,112
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 AM,,,63,55,118
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 AM,,,89,113,202
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 AM,,,146,191,337
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 AM,,,252,258,510
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 AM,,,405,399,804
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 AM,,,606,612,1218
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 AM,,,799,775,1574
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 AM,,,880,878,1758
Scott Road North of 72 Avenue,Saturday-Sunday,12:00 PM,,,945,921,1866
Scott Road North of 72 Avenue,Saturday-Sunday,1:00 PM,,,984,936,1920
Scott Road North of 72 Avenue,Saturday-Sunday,2:00 PM,,,943,928,1871
Scott Road North of 72 Avenue,Saturday-Sunday,3:00 PM,,,935,895,1830
Scott Road North of 72 Avenue,Saturday-Sunday,4:00 PM,,,886,868,1754
Scott Road North of 72 Avenue,Saturday-Sunday,5:00 PM,,,813,789,1602
Scott Road North of 72 Avenue,Saturday-Sunday,6:00 PM,,,732,704,1436
Scott Road North of 72 Avenue,Saturday-Sunday,7:00 PM,,,663,649,1312
Scott Road North of 72 Avenue,Saturday-Sunday,8:00 PM,,,568,532,1100
Scott Road North of 72 Avenue,Saturday-Sunday,9:00 PM,,,496,440,936
Scott Road North of 72 Avenue,Saturday-Sunday,10:00 PM,,,365,343,708
Scott Road North of 72 Avenue,Saturday-Sunday,11:00 PM,,,215,224,439
